kind,name,count,source_sites
member,"cc.RESOLUTION_POLICY.NOBORDER",1,"src_jsc/main.js:52"
member,"cc.RESOLUTION_POLICY.SHOW_ALL",1,"src_jsc/main.js:93"
member,"cc.RESOLUTION_UNKNOWN",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_constants.js:171"
member,"cc.RectZero",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d.js:536"
member,"cc.RenderTexture.create",3,"src_jsc/Utils/Node.js:69;src_jsc/Utils/Node.js:123;src_jsc/Utils/Node.js:126"
member,"cc.Repeat.create",1,"src_jsc/Factorys/Skill/Item/Timeline.js:583"
member,"cc.RepeatForever.create",5,"src_jsc/Models/TreasureBox.js:92;src_jsc/Update/UpdateScene.js:133;src_jsc/Views/Dialog/SpecificDialog.js:991;src_jsc/Views/TeamIconButton.js:349;src_jsc/Views/TeamIconButton_Buddy.js:85"
member,"cc.RotateBy.create",3,"src_jsc/Factorys/Skill/Item/Timeline.js:252;src_jsc/Views/Dialog/SpecificDialog.js:991;src_jsc/Views/Dialog/SpecificDialog.js:991"
member,"cc.SCROLLVIEW_DIRECTION_BOTH",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_extension.js:15"
member,"cc.SCROLLVIEW_DIRECTION_HORIZONTAL",18,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_extension.js:11;src_jsc/Scene/TeamBuild/TeamBuildScene.js:335;src_jsc/Scene/TeamBuild/TeamBuildScene_V2.js:251;src_jsc/Scene/Training/GeneralTraningScene.js:478;src_jsc/Scene/Vip/VipScene.js:52;src_jsc/Views/CardNavigateView.js:66;src_jsc/Views/DecisiveBattle/DecisiveBattlePreviewView.js:52;src_jsc/Views/Dialog/UnionEncounterMapDialog.js:64;src_jsc/Views/InterService/PopularityRewardView.js:237;src_jsc/Views/QueueTeamView.js:158;src_jsc/Views/ShowTeamView.js:139;src_jsc/Views/Table/AgaHeadTableView.js:19;src_jsc/Views/Table/ChaosTableView.js:15;src_jsc/Views/Table/ClimbLadderTableView.js:13;src_jsc/Views/Table/LadderChartTableView.js:13;src_jsc/Views/Table/MenuTableView.js:127;src_jsc/Views/Table/RankTableView.js:13;src_jsc/Views/Table/SkillPieceTableView.js:17"
member,"cc.SCROLLVIEW_DIRECTION_NONE",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_extension.js:9"
member,"cc.SCROLLVIEW_DIRECTION_VERTICAL",77,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_extension.js:13;src_jsc/Scene/Bag/BagScene.js:58;src_jsc/Scene/Beauty/BeautyScene.js:155;src_jsc/Scene/Copy/CopyScene.js:109;src_jsc/Scene/Copy/DuanWuCopyScene.js:109;src_jsc/Scene/Copy/LabourlCopyScene.js:109;src_jsc/Scene/Copy/MemorialCopyScene.js:109;src_jsc/Scene/Copy/PlantCopyScene.js:107;src_jsc/Scene/Copy/PublicCopyScene.js:109;src_jsc/Scene/Debug/DebugScene.js:183;src_jsc/Scene/Ladder/LadderGiftView.js:42;src_jsc/Scene/Ladder/LadderGiftView_Honor.js:40;src_jsc/Scene/Ladder/LadderTenFightResultDialog.js:38;src_jsc/Scene/Party/RechargeRankDialog.js:369;src_jsc/Scene/Setting/ContactGMScene.js:133;src_jsc/Scene/Setting/SettingScene.js:81;src_jsc/Views/ChatContentLayer.js:89;src_jsc/Views/ClimbLadderArtifactStorey.js:51;src_jsc/Views/DecisiveBattle/OneRoundPlayerListDialog.js:276;src_jsc/Views/DecisiveBattle/OutPlayersDialog.js:55;src_jsc/Views/DecisiveBattle/SupportPointsExchangeView.js:49;src_jsc/Views/DecisiveBattle/SupportRankingDialog.js:48;src_jsc/Views/DecisiveBattle/SupportRecordView.js:68;src_jsc/Views/Dialog/AdventureDropDialog.js:95;src_jsc/Views/Dialog/AnnouncementDialog.js:250;src_jsc/Views/Dialog/AnnouncementDialog.js:290;src_jsc/Views/Dialog/AwakeChangeYuanFenDialog.js:78;src_jsc/Views/Dialog/AwakeInfoDialog.js:61;src_jsc/Views/Dialog/BeautyShopDialog.js:293;src_jsc/Views/Dialog/BecomeStrongerDialog.js:170;src_jsc/Views/Dialog/DecisiveSupportDialog.js:323;src_jsc/Views/Dialog/DuanWuDialog.js:299;src_jsc/Views/Dialog/ErrorDialog.js:60;src_jsc/Views/Dialog/GeneralTrainingResultDialog.js:308;src_jsc/Views/Dialog/InstructionDialog.js:69;src_jsc/Views/Dialog/JiFenDuiHuanDialog.js:295;src_jsc/Views/Dialog/LabourlDialog.js:295;src_jsc/Views/Dialog/MemorialDialog.js:295;src_jsc/Views/Dialog/MysteryStoreDialog.js:351;src_jsc/Views/Dialog/PlantTreeDlg.js:267;src_jsc/Views/Dialog/PublicCopyDialog.js:301;src_jsc/Views/Dialog/SpiritStoneDialog.js:267;src_jsc/Views/Dialog/UnionActiveDialog.js:212;src_jsc/Views/Dialog/UnionDepotMemberDialog.js:228;src_jsc/Views/Dialog/UnionWarBattleResultDialog.js:191;src_jsc/Views/Gems/AllGemsListDialog.js:68;src_jsc/Views/Gems/GemsBagView.js:214;src_jsc/Views/Gems/GemsSophisticationReplaceDialog.js:252;src_jsc/Views/HulaoBattle/LightenLuckDialog.js:76;src_jsc/Views/InterService/PointsExchangeView.js:45;src_jsc/Views/InterService/PointsRankDialog.js:191;src_jsc/Views/ItemShowList.js:222;src_jsc/Views/ListTableView.js:153;src_jsc/Views/MTipsListView.js:33;src_jsc/Views/MainMenuView.js:173;src_jsc/Views/MiracleWeapons/MiracleWeaponInforDialog.js:117;src_jsc/Views/MiracleWeapons/SelectMiracleWeaponLayer.js:118;src_jsc/Views/ReplaceCardList.js:67;src_jsc/Views/ScrollView.js:21;src_jsc/Views/ServerSelectView.js:37;src_jsc/Views/ServerSelectView.js:47;src_jsc/Views/StoreItemView.js:38;src_jsc/Views/Table/AvoidWarTableView.js:13;src_jsc/Views/Table/BaseTableView.js:32;src_jsc/Views/Table/ChargeItemTableView.js:13;src_jsc/Views/Table/InterServiceRewardPreviewTableView.js:98;src_jsc/Views/Table/InterServiceRewardTableView.js:172;src_jsc/Views/Table/MailTableView.js:13;src_jsc/Views/Table/SocialTableView.js:13;src_jsc/Views/Table/TaskTableView.js:19;src_jsc/Views/Table/UnionLogTableView.js:122;src_jsc/Views/Union/UnionDepotLayer.js:221;src_jsc/Views/Union/UnionMemberLayer.js:345;src_jsc/Views/Union/UnionMembershipLayer.js:223;src_jsc/Views/Union/UnionRankingLayer.js:274;src_jsc/Views/Union/UnionShopLayer.js:252;src_jsc/Views/WorshipWinePopNode.js:263"
member,"cc.SHADER_POSITION_COLOR",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_constants.js:301"
member,"cc.SHADER_POSITION_LENGTH_TEXURE_COLOR",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_constants.js:303"
member,"cc.SHADER_POSITION_TEXTURE",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_constants.js:305"
member,"cc.SHADER_POSITION_TEXTURE_A8_COLOR",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_constants.js:307"
member,"cc.SHADER_POSITION_TEXTURE_COLOR",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_constants.js:309"
member,"cc.SHADER_POSITION_TEXTURE_COLOR_ALPHA_TEST",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_constants.js:311"
member,"cc.SHADER_POSITION_TEXTURE_U_COLOR",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_constants.js:313"
member,"cc.SHADER_POSITION_U_COLOR",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_constants.js:315"
member,"cc.SPRITEBATCHNODE_RENDER_SUBPIXEL",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_constants.js:63"
member,"cc.SPRITE_DEBUG_DRAW",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_constants.js:65"
member,"cc.SPRITE_INDEX_NOT_INITIALIZED",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_constants.js:9"
member,"cc.Scale9Sprite.createWithSpriteFrameName",44,"src_jsc/Libs/Views/Button/common.js:23;src_jsc/Libs/Views/Button/common.js:29;src_jsc/Libs/Views/Button/common.js:35;src_jsc/Libs/Views/Button/common.js:89;src_jsc/Scene/Beauty/BeautyCell.js:41;src_jsc/Scene/Beauty/BeautyScene.js:233;src_jsc/Scene/Beauty/BeautyScene.js:269;src_jsc/Scene/Copy/CopyScene.js:245;src_jsc/Scene/Copy/DuanWuCopyScene.js:245;src_jsc/Scene/Copy/LabourlCopyScene.js:245;src_jsc/Scene/Copy/MemorialCopyScene.js:245;src_jsc/Scene/Copy/PlantCopyScene.js:243;src_jsc/Scene/Copy/PublicCopyScene.js:255;src_jsc/Scene/Debug/DebugScene.js:318;src_jsc/Tools/UI.js:238;src_jsc/Views/ChangeName.js:19;src_jsc/Views/ChatContentLayer.js:111;src_jsc/Views/Dialog/AnnouncementDialog.js:242;src_jsc/Views/Dialog/ErrorDialog.js:22;src_jsc/Views/Dialog/GeneralTrainingResultDialog.js:150;src_jsc/Views/Dialog/MessagePopView.js:46;src_jsc/Views/Dialog/MessagePopView.js:52;src_jsc/Views/Dialog/SelectSgsChannelDialog.js:32;src_jsc/Views/Dialog/SpecificDialog.js:725;src_jsc/Views/Dialog/SpecificDialog.js:915;src_jsc/Views/Dialog/UnionChgNoticeSignDialog.js:51;src_jsc/Views/Dialog/UnionWarActivePromoteDialog.js:29;src_jsc/Views/Gems/AllGemsListDialog.js:37;src_jsc/Views/Gems/AllGemsListDialog.js:43;src_jsc/Views/Gems/GemsSophisticationReplaceDialog.js:218;src_jsc/Views/Gems/GemsSophisticationReplaceDialog.js:224;src_jsc/Views/MiniTablePage.js:19;src_jsc/Views/MiracleWeapons/ThreeMiracleWeaponsShowLayer.js:101;src_jsc/Views/SkillRefining/RefiningSkillDialog.js:20;src_jsc/Views/SkillRefining/RefiningSkillDialog.js:26;src_jsc/Views/Union/UnionCreate.js:50;src_jsc/Views/Union/UnionCreate.js:79;src_jsc/Views/Union/UnionDepotLayer.js:203;src_jsc/Views/Union/UnionMemberLayer.js:335;src_jsc/Views/Union/UnionMemberManageDialog.js:55;src_jsc/Views/Union/UnionMembershipLayer.js:211;src_jsc/Views/Union/UnionRankingLayer.js:264;src_jsc/Views/Union/UnionSearch.js:99;src_jsc/Views/Union/UnionSearch.js:116"
member,"cc.ScaleTo.create",38,"src_jsc/Scene/Awake/AwakeBoxView.js:508;src_jsc/Scene/Awake/AwakeBoxView.js:543;src_jsc/Scene/Awake/AwakeBoxView.js:744;src_jsc/Scene/Awake/AwakeBoxView.js:791;src_jsc/Scene/Awake/AwakeBoxView.js:814;src_jsc/Scene/Awake/AwakeBoxView.js:859;src_jsc/Scene/Combat/CombatCardView.js:335;src_jsc/Scene/Develop/AlchemyView.js:124;src_jsc/Scene/GeneralSelect/GeneralSelectScene.js:205;src_jsc/Scene/Ladder/LadderCardShow.js:422;src_jsc/Views/CardListView.js:395;src_jsc/Views/GeneralCardShow.js:191;src_jsc/Views/GeneralPlayView.js:257;src_jsc/Views/GeneralPlayView.js:259;src_jsc/Views/GeneralPlayView.js:270;src_jsc/Views/GeneralPlayView.js:435;src_jsc/Views/GeneralPlayView.js:466;src_jsc/Views/GeneralPlayView.js:734;src_jsc/Views/GeneralPlayView.js:736;src_jsc/Views/GeneralSwapView.js:159;src_jsc/Views/GeneralSwapView.js:169;src_jsc/Views/GeneralSwapView.js:209;src_jsc/Views/GeneralSwapView.js:219;src_jsc/Views/Goddess/ThreeIconShowView.js:153;src_jsc/Views/Goddess/ThreeIconShowView.js:163;src_jsc/Views/Goddess/ThreeIconShowView.js:205;src_jsc/Views/Goddess/ThreeIconShowView.js:215;src_jsc/Views/Mgr.js:960;src_jsc/Views/Mgr.js:1017;src_jsc/Views/Mgr.js:1093;src_jsc/Views/MultiPagesMenuView.js:86;src_jsc/Views/MultiPagesMenuView.js:349;src_jsc/Views/MultiPagesMenuView.js:351;src_jsc/Views/QuickFight.js:201;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:284;src_jsc/Views/Union/UnionDialog.js:291;src_jsc/Views/Union/UnionDialog.js:293;src_jsc/Views/Union/UnionDonationLayer.js:354"
member,"cc.Scene",67,"src_jsc/Scene/Aga/AgaScene.js:1378;src_jsc/Scene/Awake/AwakeBoxScene.js:10;src_jsc/Scene/Awake/AwakeScene.js:11;src_jsc/Scene/Bag/BagScene.js:973;src_jsc/Scene/Beauty/BeautyScene.js:1437;src_jsc/Scene/Buddy/BuddyScene.js:106;src_jsc/Scene/Chaos/ChaosFightScene.js:10;src_jsc/Scene/Chaos/ChaosScene.js:10;src_jsc/Scene/Combat/CombatScene.js:10;src_jsc/Scene/Combat/CombatUpgradeScene.js:607;src_jsc/Scene/Copy/CopyScene.js:742;src_jsc/Scene/Copy/DuanWuCopyScene.js:742;src_jsc/Scene/Copy/LabourlCopyScene.js:742;src_jsc/Scene/Copy/MemorialCopyScene.js:742;src_jsc/Scene/Copy/PlantCopyScene.js:740;src_jsc/Scene/Copy/PublicCopyScene.js:785;src_jsc/Scene/Debug/DebugScene.js:386;src_jsc/Scene/DecisiveBattle/DecisiveBattleMainScene.js:11;src_jsc/Scene/DecisiveBattle/DecisiveBattlePreviewScene.js:11;src_jsc/Scene/DecisiveBattle/SupportAwardScene.js:11;src_jsc/Scene/Develop/DevelopScene.js:64;src_jsc/Scene/Equ/EquipmentScene.js:436;src_jsc/Scene/Fight/FightScene.js:3418;src_jsc/Scene/FightChapter/FightChapters.js:470;src_jsc/Scene/GeneralSelect/GeneralSelectScene.js:385;src_jsc/Scene/Goddess/GoddessMainScene.js:11;src_jsc/Scene/HulaoBattle/HulaoBattleMainScene.js:11;src_jsc/Scene/InterService/InterServiceFightScene.js:11;src_jsc/Scene/InterService/InterServiceRegistrationScene.js:11;src_jsc/Scene/InterService/InterServiceWorshipScene.js:11;src_jsc/Scene/InterService/PopularityRewardScene.js:11;src_jsc/Scene/Ladder/LadderChartScene.js:10;src_jsc/Scene/Ladder/LadderScene.js:11;src_jsc/Scene/LoadingScene.js:14;src_jsc/Scene/Login/LoginScene_AnySdk.js:853;src_jsc/Scene/Login/LoginScene_BfSdk.js:1046;src_jsc/Scene/Login/LoginScene_EasyGuestSdk.js:492;src_jsc/Scene/Login/LoginScene_EasySdk.js:383;src_jsc/Scene/Login/LoginScene_ThirdGuestSdk.js:569;src_jsc/Scene/Login/LoginScene_ThirdSdk.js:489;src_jsc/Scene/Main/MainMenuScene.js:882;src_jsc/Scene/Meridians/MeridiansMainScene.js:11;src_jsc/Scene/Meridians/PracticeMeridiansMainScene.js:11;src_jsc/Scene/MiracleWeapons/MiracleWeaponScene.js:11;src_jsc/Scene/MiracleWeapons/SelectMiracleWeaponsScene.js:11;src_jsc/Scene/NewPlayer/NewPlayerScene.js:131;src_jsc/Scene/Party/WishingScene.js:572;src_jsc/Scene/Setting/ContactGMScene.js:14;src_jsc/Scene/Setting/SettingScene.js:10;src_jsc/Scene/Skill/SkillScene.js:238;src_jsc/Scene/Skill/SkillScene.js:270;src_jsc/Scene/SkillRefining/SkillRefiningScene.js:11;src_jsc/Scene/Social/SocialScene.js:10;src_jsc/Scene/Store/StoreScene.js:10;src_jsc/Scene/SubMenu/ChallengeMenuScene.js:418;src_jsc/Scene/SubMenu/GeneralMenuScene.js:543;src_jsc/Scene/SubMenu/MenuMenuScene.js:244;src_jsc/Scene/SubMenu/PartyMenuScene.js:576;src_jsc/Scene/TeamBuild/TeamBuildScene.js:1624;src_jsc/Scene/TeamBuild/TeamBuildScene_V2.js:1199;src_jsc/Scene/Training/GeneralTraningScene.js:969;src_jsc/Scene/UnionWar/UnionWarBattleScene.js:246;src_jsc/Scene/UnionWar/UnionWarChangeFormationScene.js:316;src_jsc/Scene/UnionWar/UnionWarFightScene.js:319;src_jsc/Scene/Vip/VipScene.js:153;src_jsc/Scene/Worship/WorshipScene.js:356;src_jsc/Update/UpdateScene.js:1009"
member,"cc.Scene.create",2,"src_jsc/Core/Cocos2d-x/jsb_cocosbuilder.js:196;src_jsc/Views/Dialog/ErrorDialog.js:159"
member,"cc.Scene.extend",73,"src_jsc/Core/Cocos2d-x/jsb_cocos2d.js:874;src_jsc/Scene/Achievement/AchievementScene.js:5;src_jsc/Scene/Aga/AgaScene.js:1373;src_jsc/Scene/Awake/AwakeBoxScene.js:5;src_jsc/Scene/Awake/AwakeScene.js:5;src_jsc/Scene/Bag/BagScene.js:968;src_jsc/Scene/Beauty/BeautyScene.js:1431;src_jsc/Scene/Buddy/BuddyScene.js:101;src_jsc/Scene/Chaos/ChaosFightScene.js:5;src_jsc/Scene/Chaos/ChaosScene.js:5;src_jsc/Scene/Climb/ClimbLadderRankListScene.js:5;src_jsc/Scene/Climb/ClimbLadderScene.js:18;src_jsc/Scene/Combat/CombatScene.js:5;src_jsc/Scene/Combat/CombatUpgradeScene.js:602;src_jsc/Scene/Copy/CopyScene.js:736;src_jsc/Scene/Copy/DuanWuCopyScene.js:736;src_jsc/Scene/Copy/LabourlCopyScene.js:736;src_jsc/Scene/Copy/MemorialCopyScene.js:736;src_jsc/Scene/Copy/PlantCopyScene.js:734;src_jsc/Scene/Copy/PublicCopyScene.js:779;src_jsc/Scene/Debug/DebugScene.js:381;src_jsc/Scene/DecisiveBattle/DecisiveBattleMainScene.js:5;src_jsc/Scene/DecisiveBattle/DecisiveBattlePreviewScene.js:5;src_jsc/Scene/DecisiveBattle/SupportAwardScene.js:5;src_jsc/Scene/Develop/DevelopScene.js:59;src_jsc/Scene/Equ/EquipmentScene.js:431;src_jsc/Scene/Fight/FightScene.js:3412;src_jsc/Scene/FightChapter/FightChapters.js:465;src_jsc/Scene/Gems/GemsScene.js:5;src_jsc/Scene/GeneralSelect/GeneralSelectScene.js:380;src_jsc/Scene/Goddess/GoddessMainScene.js:5;src_jsc/Scene/HulaoBattle/HulaoBattleMainScene.js:5;src_jsc/Scene/InterService/InterServiceFightScene.js:5;src_jsc/Scene/InterService/InterServiceRegistrationScene.js:5;src_jsc/Scene/InterService/InterServiceWorshipScene.js:5;src_jsc/Scene/InterService/PopularityRewardScene.js:5;src_jsc/Scene/Ladder/LadderChartScene.js:5;src_jsc/Scene/Ladder/LadderScene.js:5;src_jsc/Scene/LoadingScene.js:5;src_jsc/Scene/Login/LoginScene_AnySdk.js:848;src_jsc/Scene/Login/LoginScene_BfSdk.js:1041;src_jsc/Scene/Login/LoginScene_EasyGuestSdk.js:487;src_jsc/Scene/Login/LoginScene_EasySdk.js:378;src_jsc/Scene/Login/LoginScene_ThirdGuestSdk.js:564;src_jsc/Scene/Login/LoginScene_ThirdSdk.js:484;src_jsc/Scene/Mail/MailSystemScene.js:5;src_jsc/Scene/Main/MainMenuScene.js:876;src_jsc/Scene/Meridians/MeridiansMainScene.js:5;src_jsc/Scene/Meridians/PracticeMeridiansMainScene.js:5;src_jsc/Scene/MiracleWeapons/MiracleWeaponScene.js:5;src_jsc/Scene/MiracleWeapons/SelectMiracleWeaponsScene.js:5;src_jsc/Scene/NewPlayer/NewPlayerScene.js:126;src_jsc/Scene/Party/WishingScene.js:567;src_jsc/Scene/Rank/RankScene.js:5;src_jsc/Scene/Setting/ContactGMScene.js:9;src_jsc/Scene/Setting/SettingScene.js:5;src_jsc/Scene/Skill/SkillScene.js:233;src_jsc/Scene/Skill/SkillScene.js:265;src_jsc/Scene/SkillRefining/SkillRefiningScene.js:5;src_jsc/Scene/Social/SocialScene.js:5;src_jsc/Scene/Store/StoreScene.js:5;src_jsc/Scene/SubMenu/ChallengeMenuScene.js:413;src_jsc/Scene/SubMenu/GeneralMenuScene.js:538;src_jsc/Scene/SubMenu/MenuMenuScene.js:239;src_jsc/Scene/SubMenu/PartyMenuScene.js:571;src_jsc/Scene/TeamBuild/TeamBuildScene.js:1619;src_jsc/Scene/TeamBuild/TeamBuildScene_V2.js:1194;src_jsc/Scene/Training/GeneralTraningScene.js:964;src_jsc/Scene/UnionWar/UnionWarBattleScene.js:241;src_jsc/Scene/UnionWar/UnionWarChangeFormationScene.js:311;src_jsc/Scene/UnionWar/UnionWarFightScene.js:314;src_jsc/Scene/Vip/VipScene.js:148;src_jsc/Scene/Worship/WorshipScene.js:351"
member,"cc.ScrollView.create",5,"src_jsc/Views/DecisiveBattle/DecisiveBattlePreviewView.js:44;src_jsc/Views/Dialog/ErrorDialog.js:54;src_jsc/Views/Dialog/InstructionDialog.js:59;src_jsc/Views/Dialog/UnionEncounterMapDialog.js:56;src_jsc/Views/ScrollView.js:19"
member,"cc.ScrollView.extend",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_extension.js:121"
member,"cc.Sequence",5,"src_jsc/Factorys/Skill/Skill.js:347;src_jsc/Utils/Action.js:58;src_jsc/Utils/Action.js:82;src_jsc/Views/Card/Fight.js:333;src_jsc/Views/MultiPagesMenuView.js:353"
member,"cc.Sequence.create",35,"src_jsc/Models/TreasureBox.js:92;src_jsc/Scene/Awake/AwakeBoxView.js:726;src_jsc/Scene/Combat/CombatCardView.js:273;src_jsc/Scene/Combat/CombatCardView.js:275;src_jsc/Scene/Combat/CombatUpgradeScene.js:428;src_jsc/Scene/Develop/AlchemyView.js:113;src_jsc/Scene/FightChapter/DungeonView.js:203;src_jsc/Scene/FightChapter/DungeonView.js:207;src_jsc/Scene/GeneralSelect/GeneralSelectScene.js:207;src_jsc/Scene/Ladder/LadderCardShow.js:438;src_jsc/Update/UpdateScene.js:133;src_jsc/Views/Dialog/CheckOrderDialog.js:183;src_jsc/Views/Dialog/SkillUpDialog.js:502;src_jsc/Views/Dialog/SpecificDialog.js:991;src_jsc/Views/GeneralCardShow.js:234;src_jsc/Views/GeneralSwapView.js:198;src_jsc/Views/GeneralSwapView.js:248;src_jsc/Views/Goddess/ThreeIconShowView.js:194;src_jsc/Views/Goddess/ThreeIconShowView.js:246;src_jsc/Views/HungerLayer.js:224;src_jsc/Views/Meridians/MeridiansMainView.js:258;src_jsc/Views/Meridians/PracticeMeridiansMainView.js:184;src_jsc/Views/MultiPagesMenuView.js:88;src_jsc/Views/MultiPagesMenuView.js:312;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:250;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:253;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:255;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:259;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:263;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:265;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:284;src_jsc/Views/TeamIconButton.js:349;src_jsc/Views/TeamIconButton_Buddy.js:85;src_jsc/Views/UpgradeCard/BaseUpgradeCard.js:182;src_jsc/Views/UpgradeCard/BaseUpgradeCard.js:306"
member,"cc.Sequence.create.apply",2,"src_jsc/Views/Card/Fight.js:333;src_jsc/Views/MultiPagesMenuView.js:353"
member,"cc.Show.create",18,"src_jsc/Scene/Fight/FightScene.js:1007;src_jsc/Scene/Fight/FightScene.js:1011;src_jsc/Scene/Fight/FightScene.js:1398;src_jsc/Scene/Fight/FightScene.js:1456;src_jsc/Scene/Fight/FightScene.js:2120;src_jsc/Scene/Fight/FightScene.js:2145;src_jsc/Utils/Node.js:672;src_jsc/Views/Card/Fight.js:186;src_jsc/Views/Dialog/Story.js:135;src_jsc/Views/Dialog/Story.js:240;src_jsc/Views/Mgr.js:773;src_jsc/Views/Mgr.js:780;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:250;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:253;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:255;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:259;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:263;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:265"
member,"cc.SizeZero",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d.js:421"
member,"cc.SkewTo.create",1,"src_jsc/Views/GeneralCardShow.js:193"
member,"cc.Spawn",3,"src_jsc/Factorys/Skill/Skill.js:347;src_jsc/Utils/Action.js:62;src_jsc/Views/Card/Fight.js:319"
member,"cc.Spawn.create",14,"src_jsc/Scene/Ladder/LadderCardShow.js:430;src_jsc/Views/GeneralCardShow.js:207;src_jsc/Views/GeneralPlayView.js:437;src_jsc/Views/GeneralPlayView.js:468;src_jsc/Views/GeneralSwapView.js:163;src_jsc/Views/GeneralSwapView.js:173;src_jsc/Views/GeneralSwapView.js:213;src_jsc/Views/GeneralSwapView.js:223;src_jsc/Views/Goddess/ThreeIconShowView.js:157;src_jsc/Views/Goddess/ThreeIconShowView.js:167;src_jsc/Views/Goddess/ThreeIconShowView.js:209;src_jsc/Views/Goddess/ThreeIconShowView.js:219;src_jsc/Views/SkillRefining/SkillRefiningLayer.js:284;src_jsc/Views/UpgradeCard/BaseUpgradeCard.js:256"
member,"cc.Spawn.create.apply",1,"src_jsc/Views/Card/Fight.js:319"
member,"cc.Sprite",1,"src_jsc/Views/Card/Equ.js:23"
member,"cc.Sprite.create",6,"src_jsc/Core/Factorys/headers.js:21;src_jsc/Core/Factorys/headers.js:24;src_jsc/Factorys/Animate.js:36;src_jsc/Factorys/Sprite.js:47;src_jsc/Factorys/Sprite.js:50;src_jsc/Views/SkillSpecView.js:18"
member,"cc.Sprite.createWithSpriteFrameName",14,"src_jsc/Core/Factorys/headers.js:44;src_jsc/Factorys/Sprite.js:254;src_jsc/Models/Combat.js:80;src_jsc/Models/Combat.js:84;src_jsc/Models/Combat.js:88;src_jsc/Models/Combat.js:92;src_jsc/Models/GeneralTraining.js:96;src_jsc/Tools/UI.js:246;src_jsc/Tools/UI.js:258;src_jsc/Tools/UI.js:333;src_jsc/Tools/UI.js:349;src_jsc/Views/TableViewCellButton.js:305;src_jsc/Views/TableViewCellButton.js:312;src_jsc/Views/TableViewCellButton.js:319"
member,"cc.Sprite.createWithTexture",2,"src_jsc/Utils/Node.js:105;src_jsc/Utils/Node.js:149"
member,"cc.Sprite.extend",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d.js:870"
member,"cc.SpriteBatchNode.create",1,"src_jsc/Factorys/Sprite.js:39"
member,"cc.SpriteFrameCache.getInstance",11,"src_jsc/Core/Factorys/headers.js:9;src_jsc/Core/Factorys/headers.js:13;src_jsc/Factorys/Armature.js:81;src_jsc/Factorys/Sprite.js:108;src_jsc/Factorys/Sprite.js:197;src_jsc/Factorys/Sprite.js:210;src_jsc/MemoryWarning.js:8;src_jsc/Scene/TeamBuild/TeamBuildScene.js:382;src_jsc/Scene/TeamBuild/TeamBuildScene_V2.js:270;src_jsc/Tools/Sys.js:116;src_jsc/Tools/Sys.js:129"
member,"cc.TABLEVIEW_FILL_BOTTOMUP",1,"src_jsc/Core/Cocos2d-x/jsb_cocos2d_extension.js:19"
